level_0,level_1,date,symbol,close,dominant_id,exchange,high,low,open,trading_code,trading_date,underlying_symbol,volume
LC2509,43,2025-06-16 14:17:00,LC2509,59580.0,LC2509,GFEX,59600.0,59580.0,59600.0,lc2509,20250616,LC,236.0
LC2509,44,2025-06-16 14:16:00,LC2509,59600.0,LC2509,GFEX,59600.0,59580.0,59580.0,lc2509,20250616,LC,135.0
LC2509,45,2025-06-16 14:15:00,LC2509,59580.0,LC2509,GFEX,59600.0,59560.0,59580.0,lc2509,20250616,LC,304.0
LC2509,46,2025-06-16 14:14:00,LC2509,59580.0,LC2509,GFEX,59600.0,59540.0,59540.0,lc2509,20250616,LC,519.0
LC2509,47,2025-06-16 14:13:00,LC2509,59540.0,LC2509,GFEX,59560.0,59500.0,59560.0,lc2509,20250616,LC,625.0
LC2509,48,2025-06-16 14:12:00,LC2509,59560.0,LC2509,GFEX,59580.0,59520.0,59580.0,lc2509,20250616,LC,403.0
LC2509,49,2025-06-16 14:11:00,LC2509,59580.0,LC2509,GFEX,59600.0,59540.0,59600.0,lc2509,20250616,LC,225.0
LC2509,50,2025-06-16 14:10:00,LC2509,59600.0,LC2509,GFEX,59640.0,59540.0,59540.0,lc2509,20250616,LC,853.0
LC2509,51,2025-06-16 14:09:00,LC2509,59540.0,LC2509,GFEX,59560.0,59540.0,59560.0,lc2509,20250616,LC,208.0
LC2509,52,2025-06-16 14:08:00,LC2509,59540.0,LC2509,GFEX,59560.0,59500.0,59560.0,lc2509,20250616,LC,971.0
LC2509,53,2025-06-16 14:07:00,LC2509,59580.0,LC2509,GFEX,59620.0,59560.0,59600.0,lc2509,20250616,LC,1265.0
LC2509,54,2025-06-16 14:06:00,LC2509,59600.0,LC2509,GFEX,59660.0,59600.0,59640.0,lc2509,20250616,LC,607.0
LC2509,55,2025-06-16 14:05:00,LC2509,59640.0,LC2509,GFEX,59700.0,59600.0,59700.0,lc2509,20250616,LC,1299.0
LC2509,56,2025-06-16 14:04:00,LC2509,59700.0,LC2509,GFEX,59720.0,59680.0,59700.0,lc2509,20250616,LC,445.0
LC2509,57,2025-06-16 14:03:00,LC2509,59680.0,LC2509,GFEX,59700.0,59660.0,59680.0,lc2509,20250616,LC,718.0
LC2509,58,2025-06-16 14:02:00,LC2509,59700.0,LC2509,GFEX,59760.0,59680.0,59720.0,lc2509,20250616,LC,1002.0
LC2509,59,2025-06-16 14:01:00,LC2509,59740.0,LC2509,GFEX,59760.0,59720.0,59720.0,lc2509,20250616,LC,936.0
LC2509,60,2025-06-16 14:00:00,LC2509,59720.0,LC2509,GFEX,59800.0,59720.0,59780.0,lc2509,20250616,LC,1378.0
LC2509,61,2025-06-16 13:59:00,LC2509,59800.0,LC2509,GFEX,59800.0,59660.0,59660.0,lc2509,20250616,LC,3427.0
LC2509,62,2025-06-16 13:58:00,LC2509,59660.0,LC2509,GFEX,59660.0,59540.0,59540.0,lc2509,20250616,LC,1978.0
LC2509,63,2025-06-16 13:57:00,LC2509,59540.0,LC2509,GFEX,59540.0,59480.0,59480.0,lc2509,20250616,LC,476.0
LC2509,64,2025-06-16 13:56:00,LC2509,59480.0,LC2509,GFEX,59500.0,59480.0,59500.0,lc2509,20250616,LC,193.0
LC2509,65,2025-06-16 13:55:00,LC2509,59500.0,LC2509,GFEX,59500.0,59480.0,59500.0,lc2509,20250616,LC,278.0
LC2509,66,2025-06-16 13:54:00,LC2509,59500.0,LC2509,GFEX,59500.0,59460.0,59480.0,lc2509,20250616,LC,472.0
LC2509,67,2025-06-16 13:53:00,LC2509,59480.0,LC2509,GFEX,59480.0,59440.0,59440.0,lc2509,20250616,LC,223.0
LC2509,68,2025-06-16 13:52:00,LC2509,59440.0,LC2509,GFEX,59500.0,59440.0,59460.0,lc2509,20250616,LC,486.0
LC2509,69,2025-06-16 13:51:00,LC2509,59480.0,LC2509,GFEX,59500.0,59440.0,59480.0,lc2509,20250616,LC,610.0
LC2509,70,2025-06-16 13:50:00,LC2509,59480.0,LC2509,GFEX,59480.0,59360.0,59380.0,lc2509,20250616,LC,777.0
LC2509,71,2025-06-16 13:49:00,LC2509,59380.0,LC2509,GFEX,59380.0,59340.0,59380.0,lc2509,20250616,LC,439.0
LC2509,72,2025-06-16 13:48:00,LC2509,59360.0,LC2509,GFEX,59400.0,59360.0,59400.0,lc2509,20250616,LC,204.0
LC2509,73,2025-06-16 13:47:00,LC2509,59400.0,LC2509,GFEX,59400.0,59380.0,59380.0,lc2509,20250616,LC,165.0
LC2509,74,2025-06-16 13:46:00,LC2509,59380.0,LC2509,GFEX,59400.0,59360.0,59360.0,lc2509,20250616,LC,188.0
LC2509,75,2025-06-16 13:45:00,LC2509,59380.0,LC2509,GFEX,59380.0,59320.0,59340.0,lc2509,20250616,LC,302.0
LC2509,76,2025-06-16 13:44:00,LC2509,59320.0,LC2509,GFEX,59380.0,59320.0,59340.0,lc2509,20250616,LC,1084.0
LC2509,77,2025-06-16 13:43:00,LC2509,59340.0,LC2509,GFEX,59360.0,59340.0,59360.0,lc2509,20250616,LC,368.0
LC2509,78,2025-06-16 13:42:00,LC2509,59360.0,LC2509,GFEX,59380.0,59360.0,59360.0,lc2509,20250616,LC,278.0
LC2509,79,2025-06-16 13:41:00,LC2509,59380.0,LC2509,GFEX,59380.0,59340.0,59380.0,lc2509,20250616,LC,945.0
LC2509,80,2025-06-16 13:40:00,LC2509,59380.0,LC2509,GFEX,59380.0,59360.0,59380.0,lc2509,20250616,LC,179.0
LC2509,81,2025-06-16 13:39:00,LC2509,59380.0,LC2509,GFEX,59400.0,59360.0,59360.0,lc2509,20250616,LC,407.0
LC2509,82,2025-06-16 13:38:00,LC2509,59380.0,LC2509,GFEX,59400.0,59360.0,59380.0,lc2509,20250616,LC,362.0
LC2509,83,2025-06-16 13:37:00,LC2509,59380.0,LC2509,GFEX,59400.0,59360.0,59360.0,lc2509,20250616,LC,822.0
LC2509,84,2025-06-16 13:36:00,LC2509,59360.0,LC2509,GFEX,59440.0,59340.0,59420.0,lc2509,20250616,LC,1632.0
LC2509,85,2025-06-16 13:35:00,LC2509,59420.0,LC2509,GFEX,59560.0,59420.0,59520.0,lc2509,20250616,LC,1647.0
LC2509,86,2025-06-16 13:34:00,LC2509,59540.0,LC2509,GFEX,59580.0,59520.0,59560.0,lc2509,20250616,LC,561.0
LC2509,87,2025-06-16 13:33:00,LC2509,59560.0,LC2509,GFEX,59560.0,59500.0,59500.0,lc2509,20250616,LC,373.0
LC2509,88,2025-06-16 13:32:00,LC2509,59500.0,LC2509,GFEX,59620.0,59480.0,59600.0,lc2509,20250616,LC,1023.0
LC2509,89,2025-06-16 13:31:00,LC2509,59580.0,LC2509,GFEX,59660.0,59560.0,59660.0,lc2509,20250616,LC,1415.0
LC2509,90,2025-06-16 11:30:00,LC2509,59660.0,LC2509,GFEX,59680.0,59600.0,59640.0,lc2509,20250616,LC,1237.0
LC2509,91,2025-06-16 11:29:00,LC2509,59620.0,LC2509,GFEX,59640.0,59540.0,59540.0,lc2509,20250616,LC,607.0
LC2509,92,2025-06-16 11:28:00,LC2509,59560.0,LC2509,GFEX,59620.0,59540.0,59600.0,lc2509,20250616,LC,499.0
LC2509,93,2025-06-16 11:27:00,LC2509,59600.0,LC2509,GFEX,59660.0,59580.0,59600.0,lc2509,20250616,LC,1796.0
LC2509,94,2025-06-16 11:26:00,LC2509,59600.0,LC2509,GFEX,59620.0,59560.0,59560.0,lc2509,20250616,LC,1111.0
LC2509,95,2025-06-16 11:25:00,LC2509,59560.0,LC2509,GFEX,59560.0,59500.0,59520.0,lc2509,20250616,LC,648.0
LC2509,96,2025-06-16 11:24:00,LC2509,59520.0,LC2509,GFEX,59520.0,59440.0,59440.0,lc2509,20250616,LC,432.0
LC2509,97,2025-06-16 11:23:00,LC2509,59440.0,LC2509,GFEX,59500.0,59440.0,59500.0,lc2509,20250616,LC,348.0
LC2509,98,2025-06-16 11:22:00,LC2509,59500.0,LC2509,GFEX,59500.0,59460.0,59460.0,lc2509,20250616,LC,321.0
LC2509,99,2025-06-16 11:21:00,LC2509,59440.0,LC2509,GFEX,59520.0,59440.0,59500.0,lc2509,20250616,LC,340.0
LC2509,100,2025-06-16 11:20:00,LC2509,59500.0,LC2509,GFEX,59520.0,59460.0,59460.0,lc2509,20250616,LC,433.0
LC2509,101,2025-06-16 11:19:00,LC2509,59480.0,LC2509,GFEX,59480.0,59440.0,59440.0,lc2509,20250616,LC,213.0
LC2509,102,2025-06-16 11:18:00,LC2509,59440.0,LC2509,GFEX,59500.0,59440.0,59480.0,lc2509,20250616,LC,273.0
LC2509,103,2025-06-16 11:17:00,LC2509,59500.0,LC2509,GFEX,59500.0,59460.0,59480.0,lc2509,20250616,LC,221.0
LC2509,104,2025-06-16 11:16:00,LC2509,59480.0,LC2509,GFEX,59500.0,59460.0,59480.0,lc2509,20250616,LC,253.0
LC2509,105,2025-06-16 11:15:00,LC2509,59480.0,LC2509,GFEX,59500.0,59440.0,59480.0,lc2509,20250616,LC,325.0
LC2509,106,2025-06-16 11:14:00,LC2509,59480.0,LC2509,GFEX,59500.0,59460.0,59480.0,lc2509,20250616,LC,393.0
LC2509,107,2025-06-16 11:13:00,LC2509,59460.0,LC2509,GFEX,59480.0,59460.0,59460.0,lc2509,20250616,LC,93.0
LC2509,108,2025-06-16 11:12:00,LC2509,59460.0,LC2509,GFEX,59480.0,59420.0,59480.0,lc2509,20250616,LC,317.0
LC2509,109,2025-06-16 11:11:00,LC2509,59480.0,LC2509,GFEX,59480.0,59420.0,59460.0,lc2509,20250616,LC,281.0
LC2509,110,2025-06-16 11:10:00,LC2509,59440.0,LC2509,GFEX,59480.0,59440.0,59460.0,lc2509,20250616,LC,325.0
LC2509,111,2025-06-16 11:09:00,LC2509,59480.0,LC2509,GFEX,59520.0,59460.0,59520.0,lc2509,20250616,LC,487.0
LC2509,112,2025-06-16 11:08:00,LC2509,59520.0,LC2509,GFEX,59520.0,59460.0,59460.0,lc2509,20250616,LC,850.0
LC2509,113,2025-06-16 11:07:00,LC2509,59460.0,LC2509,GFEX,59480.0,59440.0,59460.0,lc2509,20250616,LC,507.0
LC2509,114,2025-06-16 11:06:00,LC2509,59440.0,LC2509,GFEX,59460.0,59400.0,59420.0,lc2509,20250616,LC,242.0
LC2509,115,2025-06-16 11:05:00,LC2509,59420.0,LC2509,GFEX,59460.0,59400.0,59420.0,lc2509,20250616,LC,236.0
LC2509,116,2025-06-16 11:04:00,LC2509,59420.0,LC2509,GFEX,59420.0,59380.0,59420.0,lc2509,20250616,LC,197.0
LC2509,117,2025-06-16 11:03:00,LC2509,59420.0,LC2509,GFEX,59420.0,59400.0,59420.0,lc2509,20250616,LC,319.0
LC2509,118,2025-06-16 11:02:00,LC2509,59400.0,LC2509,GFEX,59420.0,59400.0,59420.0,lc2509,20250616,LC,152.0
LC2509,119,2025-06-16 11:01:00,LC2509,59400.0,LC2509,GFEX,59420.0,59400.0,59420.0,lc2509,20250616,LC,229.0
LC2509,120,2025-06-16 11:00:00,LC2509,59400.0,LC2509,GFEX,59420.0,59400.0,59420.0,lc2509,20250616,LC,115.0
LC2509,121,2025-06-16 10:59:00,LC2509,59420.0,LC2509,GFEX,59420.0,59400.0,59420.0,lc2509,20250616,LC,47.0
LC2509,122,2025-06-16 10:58:00,LC2509,59420.0,LC2509,GFEX,59440.0,59380.0,59420.0,lc2509,20250616,LC,394.0
LC2509,123,2025-06-16 10:57:00,LC2509,59420.0,LC2509,GFEX,59420.0,59380.0,59380.0,lc2509,20250616,LC,204.0
LC2509,124,2025-06-16 10:56:00,LC2509,59400.0,LC2509,GFEX,59420.0,59380.0,59380.0,lc2509,20250616,LC,609.0
LC2509,125,2025-06-16 10:55:00,LC2509,59380.0,LC2509,GFEX,59380.0,59340.0,59360.0,lc2509,20250616,LC,302.0
LC2509,126,2025-06-16 10:54:00,LC2509,59360.0,LC2509,GFEX,59380.0,59340.0,59340.0,lc2509,20250616,LC,228.0
LC2509,127,2025-06-16 10:53:00,LC2509,59360.0,LC2509,GFEX,59380.0,59340.0,59360.0,lc2509,20250616,LC,331.0
LC2509,128,2025-06-16 10:52:00,LC2509,59360.0,LC2509,GFEX,59420.0,59340.0,59400.0,lc2509,20250616,LC,489.0
LC2509,129,2025-06-16 10:51:00,LC2509,59400.0,LC2509,GFEX,59420.0,59360.0,59360.0,lc2509,20250616,LC,233.0
LC2509,130,2025-06-16 10:50:00,LC2509,59380.0,LC2509,GFEX,59440.0,59380.0,59380.0,lc2509,20250616,LC,385.0
LC2509,131,2025-06-16 10:49:00,LC2509,59380.0,LC2509,GFEX,59380.0,59360.0,59380.0,lc2509,20250616,LC,371.0
LC2509,132,2025-06-16 10:48:00,LC2509,59380.0,LC2509,GFEX,59420.0,59360.0,59400.0,lc2509,20250616,LC,337.0
LC2509,133,2025-06-16 10:47:00,LC2509,59420.0,LC2509,GFEX,59440.0,59400.0,59420.0,lc2509,20250616,LC,343.0
LC2509,134,2025-06-16 10:46:00,LC2509,59440.0,LC2509,GFEX,59440.0,59420.0,59440.0,lc2509,20250616,LC,221.0
LC2509,135,2025-06-16 10:45:00,LC2509,59440.0,LC2509,GFEX,59460.0,59420.0,59440.0,lc2509,20250616,LC,336.0
LC2509,136,2025-06-16 10:44:00,LC2509,59460.0,LC2509,GFEX,59480.0,59420.0,59420.0,lc2509,20250616,LC,493.0
LC2509,137,2025-06-16 10:43:00,LC2509,59400.0,LC2509,GFEX,59420.0,59380.0,59420.0,lc2509,20250616,LC,338.0
LC2509,138,2025-06-16 10:42:00,LC2509,59420.0,LC2509,GFEX,59420.0,59380.0,59380.0,lc2509,20250616,LC,419.0
LC2509,139,2025-06-16 10:41:00,LC2509,59400.0,LC2509,GFEX,59400.0,59360.0,59400.0,lc2509,20250616,LC,288.0
LC2509,140,2025-06-16 10:40:00,LC2509,59400.0,LC2509,GFEX,59460.0,59380.0,59460.0,lc2509,20250616,LC,419.0
LC2509,141,2025-06-16 10:39:00,LC2509,59440.0,LC2509,GFEX,59480.0,59440.0,59460.0,lc2509,20250616,LC,682.0
LC2509,142,2025-06-16 10:38:00,LC2509,59480.0,LC2509,GFEX,59500.0,59400.0,59400.0,lc2509,20250616,LC,919.0
LC2509,143,2025-06-16 10:37:00,LC2509,59420.0,LC2509,GFEX,59420.0,59360.0,59380.0,lc2509,20250616,LC,660.0
LC2509,144,2025-06-16 10:36:00,LC2509,59380.0,LC2509,GFEX,59400.0,59340.0,59340.0,lc2509,20250616,LC,369.0
LC2509,145,2025-06-16 10:35:00,LC2509,59340.0,LC2509,GFEX,59360.0,59320.0,59340.0,lc2509,20250616,LC,309.0
LC2509,146,2025-06-16 10:34:00,LC2509,59360.0,LC2509,GFEX,59400.0,59340.0,59380.0,lc2509,20250616,LC,418.0
LC2509,147,2025-06-16 10:33:00,LC2509,59380.0,LC2509,GFEX,59440.0,59360.0,59420.0,lc2509,20250616,LC,757.0
LC2509,148,2025-06-16 10:32:00,LC2509,59440.0,LC2509,GFEX,59440.0,59340.0,59360.0,lc2509,20250616,LC,1317.0
LC2509,149,2025-06-16 10:31:00,LC2509,59360.0,LC2509,GFEX,59360.0,59280.0,59340.0,lc2509,20250616,LC,1049.0
LC2509,150,2025-06-16 10:30:00,LC2509,59360.0,LC2509,GFEX,59360.0,59280.0,59340.0,lc2509,20250616,LC,1008.0
LC2509,151,2025-06-16 10:15:00,LC2509,59320.0,LC2509,GFEX,59320.0,59260.0,59260.0,lc2509,20250616,LC,480.0
LC2509,152,2025-06-16 10:14:00,LC2509,59260.0,LC2509,GFEX,59300.0,59260.0,59300.0,lc2509,20250616,LC,424.0
LC2509,153,2025-06-16 10:13:00,LC2509,59280.0,LC2509,GFEX,59340.0,59280.0,59340.0,lc2509,20250616,LC,255.0
LC2509,154,2025-06-16 10:12:00,LC2509,59340.0,LC2509,GFEX,59360.0,59300.0,59300.0,lc2509,20250616,LC,444.0
LC2509,155,2025-06-16 10:11:00,LC2509,59300.0,LC2509,GFEX,59340.0,59280.0,59320.0,lc2509,20250616,LC,861.0
LC2509,156,2025-06-16 10:10:00,LC2509,59340.0,LC2509,GFEX,59380.0,59340.0,59360.0,lc2509,20250616,LC,1103.0
LC2509,157,2025-06-16 10:09:00,LC2509,59360.0,LC2509,GFEX,59440.0,59360.0,59400.0,lc2509,20250616,LC,396.0
LC2509,158,2025-06-16 10:08:00,LC2509,59400.0,LC2509,GFEX,59460.0,59380.0,59440.0,lc2509,20250616,LC,750.0
LC2509,159,2025-06-16 10:07:00,LC2509,59420.0,LC2509,GFEX,59540.0,59420.0,59460.0,lc2509,20250616,LC,2268.0
LC2509,160,2025-06-16 10:06:00,LC2509,59480.0,LC2509,GFEX,59500.0,59420.0,59460.0,lc2509,20250616,LC,1414.0
LC2509,161,2025-06-16 10:05:00,LC2509,59480.0,LC2509,GFEX,59500.0,59360.0,59380.0,lc2509,20250616,LC,2657.0
LC2509,162,2025-06-16 10:04:00,LC2509,59380.0,LC2509,GFEX,59400.0,59340.0,59360.0,lc2509,20250616,LC,859.0
LC2509,163,2025-06-16 10:03:00,LC2509,59380.0,LC2509,GFEX,59400.0,59340.0,59340.0,lc2509,20250616,LC,1698.0
LC2509,164,2025-06-16 10:02:00,LC2509,59320.0,LC2509,GFEX,59360.0,59260.0,59280.0,lc2509,20250616,LC,857.0
LC2509,165,2025-06-16 10:01:00,LC2509,59300.0,LC2509,GFEX,59320.0,59280.0,59280.0,lc2509,20250616,LC,964.0
LC2509,166,2025-06-16 10:00:00,LC2509,59300.0,LC2509,GFEX,59300.0,59260.0,59280.0,lc2509,20250616,LC,678.0
LC2509,167,2025-06-16 09:59:00,LC2509,59260.0,LC2509,GFEX,59280.0,59220.0,59260.0,lc2509,20250616,LC,522.0
LC2509,168,2025-06-16 09:58:00,LC2509,59260.0,LC2509,GFEX,59260.0,59220.0,59240.0,lc2509,20250616,LC,853.0
LC2509,169,2025-06-16 09:57:00,LC2509,59240.0,LC2509,GFEX,59240.0,59180.0,59200.0,lc2509,20250616,LC,333.0
LC2509,170,2025-06-16 09:56:00,LC2509,59180.0,LC2509,GFEX,59240.0,59160.0,59180.0,lc2509,20250616,LC,641.0
LC2509,171,2025-06-16 09:55:00,LC2509,59160.0,LC2509,GFEX,59200.0,59140.0,59180.0,lc2509,20250616,LC,664.0
LC2509,172,2025-06-16 09:54:00,LC2509,59180.0,LC2509,GFEX,59200.0,59160.0,59200.0,lc2509,20250616,LC,457.0
LC2509,173,2025-06-16 09:53:00,LC2509,59200.0,LC2509,GFEX,59200.0,59120.0,59180.0,lc2509,20250616,LC,1450.0
LC2509,174,2025-06-16 09:52:00,LC2509,59200.0,LC2509,GFEX,59240.0,59180.0,59240.0,lc2509,20250616,LC,590.0
LC2509,175,2025-06-16 09:51:00,LC2509,59240.0,LC2509,GFEX,59260.0,59200.0,59200.0,lc2509,20250616,LC,519.0
LC2509,176,2025-06-16 09:50:00,LC2509,59200.0,LC2509,GFEX,59240.0,59200.0,59240.0,lc2509,20250616,LC,692.0
LC2509,177,2025-06-16 09:49:00,LC2509,59220.0,LC2509,GFEX,59240.0,59220.0,59240.0,lc2509,20250616,LC,335.0
LC2509,178,2025-06-16 09:48:00,LC2509,59240.0,LC2509,GFEX,59240.0,59160.0,59160.0,lc2509,20250616,LC,677.0
LC2509,179,2025-06-16 09:47:00,LC2509,59180.0,LC2509,GFEX,59240.0,59140.0,59240.0,lc2509,20250616,LC,1219.0
LC2509,180,2025-06-16 09:46:00,LC2509,59240.0,LC2509,GFEX,59260.0,59220.0,59240.0,lc2509,20250616,LC,222.0
LC2509,181,2025-06-16 09:45:00,LC2509,59260.0,LC2509,GFEX,59260.0,59160.0,59240.0,lc2509,20250616,LC,1436.0
LC2509,182,2025-06-16 09:44:00,LC2509,59240.0,LC2509,GFEX,59240.0,59200.0,59240.0,lc2509,20250616,LC,918.0
LC2509,183,2025-06-16 09:43:00,LC2509,59240.0,LC2509,GFEX,59320.0,59240.0,59300.0,lc2509,20250616,LC,1341.0
LC2509,184,2025-06-16 09:42:00,LC2509,59300.0,LC2509,GFEX,59340.0,59300.0,59320.0,lc2509,20250616,LC,606.0
LC2509,185,2025-06-16 09:41:00,LC2509,59320.0,LC2509,GFEX,59400.0,59280.0,59400.0,lc2509,20250616,LC,1074.0
LC2509,186,2025-06-16 09:40:00,LC2509,59400.0,LC2509,GFEX,59420.0,59380.0,59400.0,lc2509,20250616,LC,889.0
LC2509,187,2025-06-16 09:39:00,LC2509,59420.0,LC2509,GFEX,59460.0,59340.0,59340.0,lc2509,20250616,LC,1631.0
LC2509,188,2025-06-16 09:38:00,LC2509,59360.0,LC2509,GFEX,59380.0,59260.0,59300.0,lc2509,20250616,LC,1774.0
LC2509,189,2025-06-16 09:37:00,LC2509,59280.0,LC2509,GFEX,59400.0,59280.0,59320.0,lc2509,20250616,LC,1928.0
LC2509,190,2025-06-16 09:36:00,LC2509,59340.0,LC2509,GFEX,59340.0,59240.0,59260.0,lc2509,20250616,LC,784.0
LC2509,191,2025-06-16 09:35:00,LC2509,59280.0,LC2509,GFEX,59300.0,59240.0,59300.0,lc2509,20250616,LC,1005.0
LC2509,192,2025-06-16 09:34:00,LC2509,59320.0,LC2509,GFEX,59320.0,59220.0,59260.0,lc2509,20250616,LC,640.0
LC2509,193,2025-06-16 09:33:00,LC2509,59260.0,LC2509,GFEX,59320.0,59260.0,59320.0,lc2509,20250616,LC,867.0
LC2509,194,2025-06-16 09:32:00,LC2509,59320.0,LC2509,GFEX,59340.0,59300.0,59300.0,lc2509,20250616,LC,741.0
LC2509,195,2025-06-16 09:31:00,LC2509,59320.0,LC2509,GFEX,59320.0,59200.0,59240.0,lc2509,20250616,LC,1909.0
LC2509,196,2025-06-16 09:30:00,LC2509,59240.0,LC2509,GFEX,59280.0,59200.0,59220.0,lc2509,20250616,LC,912.0
LC2509,197,2025-06-16 09:29:00,LC2509,59200.0,LC2509,GFEX,59280.0,59200.0,59280.0,lc2509,20250616,LC,1265.0
LC2509,198,2025-06-16 09:28:00,LC2509,59280.0,LC2509,GFEX,59280.0,59180.0,59220.0,lc2509,20250616,LC,775.0
LC2509,199,2025-06-16 09:27:00,LC2509,59220.0,LC2509,GFEX,59300.0,59220.0,59280.0,lc2509,20250616,LC,962.0
LC2509,200,2025-06-16 09:26:00,LC2509,59280.0,LC2509,GFEX,59380.0,59260.0,59280.0,lc2509,20250616,LC,1448.0
LC2509,201,2025-06-16 09:25:00,LC2509,59300.0,LC2509,GFEX,59340.0,59260.0,59300.0,lc2509,20250616,LC,661.0
LC2509,202,2025-06-16 09:24:00,LC2509,59300.0,LC2509,GFEX,59320.0,59280.0,59320.0,lc2509,20250616,LC,366.0
LC2509,203,2025-06-16 09:23:00,LC2509,59320.0,LC2509,GFEX,59380.0,59280.0,59360.0,lc2509,20250616,LC,1655.0
LC2509,204,2025-06-16 09:22:00,LC2509,59360.0,LC2509,GFEX,59360.0,59240.0,59260.0,lc2509,20250616,LC,1267.0
LC2509,205,2025-06-16 09:21:00,LC2509,59260.0,LC2509,GFEX,59280.0,59240.0,59260.0,lc2509,20250616,LC,690.0
LC2509,206,2025-06-16 09:20:00,LC2509,59260.0,LC2509,GFEX,59260.0,59220.0,59260.0,lc2509,20250616,LC,886.0
LC2509,207,2025-06-16 09:19:00,LC2509,59280.0,LC2509,GFEX,59340.0,59240.0,59280.0,lc2509,20250616,LC,1860.0
LC2509,208,2025-06-16 09:18:00,LC2509,59260.0,LC2509,GFEX,59300.0,59180.0,59200.0,lc2509,20250616,LC,1306.0
LC2509,209,2025-06-16 09:17:00,LC2509,59200.0,LC2509,GFEX,59300.0,59160.0,59280.0,lc2509,20250616,LC,1749.0
LC2509,210,2025-06-16 09:16:00,LC2509,59260.0,LC2509,GFEX,59320.0,59220.0,59260.0,lc2509,20250616,LC,2097.0
LC2509,211,2025-06-16 09:15:00,LC2509,59260.0,LC2509,GFEX,59300.0,59200.0,59220.0,lc2509,20250616,LC,2321.0
LC2509,212,2025-06-16 09:14:00,LC2509,59200.0,LC2509,GFEX,59220.0,59120.0,59160.0,lc2509,20250616,LC,1874.0
LC2509,213,2025-06-16 09:13:00,LC2509,59160.0,LC2509,GFEX,59220.0,59120.0,59200.0,lc2509,20250616,LC,2555.0
LC2509,214,2025-06-16 09:12:00,LC2509,59220.0,LC2509,GFEX,59300.0,59200.0,59220.0,lc2509,20250616,LC,3330.0
LC2509,215,2025-06-16 09:11:00,LC2509,59220.0,LC2509,GFEX,59300.0,59220.0,59260.0,lc2509,20250616,LC,2778.0
LC2509,216,2025-06-16 09:10:00,LC2509,59300.0,LC2509,GFEX,59300.0,59020.0,59020.0,lc2509,20250616,LC,3827.0
LC2509,217,2025-06-16 09:09:00,LC2509,59020.0,LC2509,GFEX,59100.0,58980.0,59080.0,lc2509,20250616,LC,3417.0
LC2509,218,2025-06-16 09:08:00,LC2509,59060.0,LC2509,GFEX,59240.0,59060.0,59160.0,lc2509,20250616,LC,3942.0
LC2509,219,2025-06-16 09:07:00,LC2509,59180.0,LC2509,GFEX,59180.0,59020.0,59100.0,lc2509,20250616,LC,4205.0
LC2509,220,2025-06-16 09:06:00,LC2509,59120.0,LC2509,GFEX,59200.0,59060.0,59160.0,lc2509,20250616,LC,4898.0
LC2509,221,2025-06-16 09:05:00,LC2509,59160.0,LC2509,GFEX,59200.0,59100.0,59200.0,lc2509,20250616,LC,4265.0
LC2509,222,2025-06-16 09:04:00,LC2509,59200.0,LC2509,GFEX,59300.0,59200.0,59280.0,lc2509,20250616,LC,4163.0
LC2509,223,2025-06-16 09:03:00,LC2509,59280.0,LC2509,GFEX,59340.0,59160.0,59300.0,lc2509,20250616,LC,7480.0
LC2509,224,2025-06-16 09:02:00,LC2509,59280.0,LC2509,GFEX,59600.0,59280.0,59600.0,lc2509,20250616,LC,6810.0
LC2509,225,2025-06-16 09:01:00,LC2509,59620.0,LC2509,GFEX,60000.0,59580.0,60000.0,lc2509,20250616,LC,13622.0
LC2507,0,2025-04-18 15:00:00,LC2507,70180.0,LC2507,GFEX,70220.0,70140.0,70160.0,lc2507,20250418,LC,1022.0
LC2507,1,2025-04-18 14:59:00,LC2507,70160.0,LC2507,GFEX,70180.0,70120.0,70120.0,lc2507,20250418,LC,851.0
LC2507,2,2025-04-18 14:58:00,LC2507,70100.0,LC2507,GFEX,70120.0,70060.0,70060.0,lc2507,20250418,LC,352.0
LC2507,3,2025-04-18 14:57:00,LC2507,70060.0,LC2507,GFEX,70100.0,70060.0,70060.0,lc2507,20250418,LC,292.0
LC2507,4,2025-04-18 14:56:00,LC2507,70060.0,LC2507,GFEX,70100.0,70040.0,70040.0,lc2507,20250418,LC,318.0
LC2507,5,2025-04-18 14:55:00,LC2507,70060.0,LC2507,GFEX,70080.0,70040.0,70040.0,lc2507,20250418,LC,285.0
LC2507,6,2025-04-18 14:54:00,LC2507,70060.0,LC2507,GFEX,70060.0,69980.0,69980.0,lc2507,20250418,LC,255.0
LC2507,7,2025-04-18 14:53:00,LC2507,69980.0,LC2507,GFEX,70020.0,69960.0,70000.0,lc2507,20250418,LC,138.0
LC2507,8,2025-04-18 14:52:00,LC2507,70000.0,LC2507,GFEX,70000.0,69960.0,69980.0,lc2507,20250418,LC,322.0
LC2507,9,2025-04-18 14:51:00,LC2507,69980.0,LC2507,GFEX,70000.0,69940.0,69960.0,lc2507,20250418,LC,328.0
LC2507,10,2025-04-18 14:50:00,LC2507,69960.0,LC2507,GFEX,69980.0,69920.0,69980.0,lc2507,20250418,LC,675.0
LC2507,11,2025-04-18 14:49:00,LC2507,69980.0,LC2507,GFEX,70040.0,69980.0,70020.0,lc2507,20250418,LC,198.0
