date,open,high,low,close,volume
2023-07-24 14:00:00,215764.9940546968,216225.37455410225,215611.53388822827,215918.45422116524,320.0
2023-07-24 14:03:00,215918.45422116524,215969.6076099881,215816.1474435196,215816.1474435196,81.0
2023-07-24 14:06:00,215816.1474435196,215867.3008323424,215406.92033293692,215764.9940546968,462.0
2023-07-24 14:09:00,215662.6872770511,215764.9940546968,215560.38049940544,215662.6872770511,98.0
2023-07-24 14:12:00,215662.6872770511,215662.6872770511,214946.53983353148,215151.1533888228,616.0
2023-07-24 14:15:00,215202.30677764563,215406.92033293692,214844.23305588585,214946.53983353148,480.0
2023-07-24 14:18:00,214946.53983353148,215560.38049940544,214690.77288941733,215406.92033293692,610.0
2023-07-24 14:21:00,215406.92033293692,215406.92033293692,215202.30677764563,215304.6135552913,207.0
2023-07-24 14:24:00,215304.6135552913,215867.3008323424,215202.30677764563,215713.84066587396,416.0
2023-07-24 14:27:00,215662.6872770511,217759.97621878717,215560.38049940544,217555.36266349585,1881.0
2023-07-24 14:30:00,217504.209274673,217504.209274673,216583.4482758621,216685.7550535077,991.0
2023-07-24 14:33:00,216685.7550535077,217043.82877526752,216685.7550535077,216736.90844233052,388.0
2023-07-24 14:36:00,216736.90844233052,217094.98216409035,216481.1414982164,216532.29488703923,312.0
2023-07-24 14:39:00,216532.29488703923,216583.4482758621,216020.76099881093,216378.83472057077,495.0
2023-07-24 14:42:00,216481.1414982164,216941.5219976219,216429.9881093936,216788.06183115335,279.0
2023-07-24 14:45:00,216685.7550535077,216736.90844233052,216429.9881093936,216429.9881093936,129.0
2023-07-24 14:48:00,216481.1414982164,216736.90844233052,216276.52794292508,216429.9881093936,229.0
2023-07-24 14:51:00,216429.9881093936,216429.9881093936,216225.37455410225,216429.9881093936,189.0
2023-07-24 14:54:00,216429.9881093936,216481.1414982164,216378.83472057077,216429.9881093936,149.0
2023-07-24 14:57:00,216429.9881093936,217043.82877526752,216378.83472057077,216839.2152199762,725.0
2023-07-24 15:00:00,216839.2152199762,216839.2152199762,216174.22116527945,216276.52794292508,452.0
2023-07-25 09:00:00,212351.54674712516,220302.14968220703,212351.54674712516,218641.58071475325,2812.0
2023-07-25 09:03:00,218540.9401712712,221207.9145735455,217131.9725625225,220604.0713126532,3505.0
2023-07-25 09:06:00,220453.1104974301,222918.8038127404,220251.82941046605,221358.8753887686,3308.0
2023-07-25 09:09:00,221308.5551170276,221358.8753887686,220453.1104974301,221157.5943018045,1171.0
2023-07-25 09:12:00,221107.27403006348,221409.1956605096,219849.26723653785,220151.188866984,1466.0
2023-07-25 09:15:00,220100.86859524297,220805.3523996173,219295.74424738655,220201.50913872503,1618.0
2023-07-25 09:18:00,220201.50913872503,221358.8753887686,220151.188866984,221157.5943018045,1087.0
2023-07-25 09:21:00,221157.5943018045,221157.5943018045,220352.4699539481,221056.95375832243,581.0
2023-07-25 09:24:00,221056.95375832243,221107.27403006348,220604.0713126532,220855.67267135836,361.0
2023-07-25 09:27:00,220905.99294309935,221006.6334865814,220755.0321278763,220755.0321278763,362.0
2023-07-25 09:30:00,220755.0321278763,220956.3132148404,220654.39158439424,220805.3523996173,202.0
2023-07-25 09:33:00,220755.0321278763,220805.3523996173,220402.79022568912,220503.4307691712,440.0
2023-07-25 09:36:00,220503.4307691712,220905.99294309935,220503.4307691712,220855.67267135836,363.0
2023-07-25 09:39:00,220905.99294309935,220956.3132148404,220654.39158439424,220755.0321278763,167.0
2023-07-25 09:42:00,220755.0321278763,221358.8753887686,220553.7510409122,221056.95375832243,914.0
2023-07-25 09:45:00,221107.27403006348,221157.5943018045,220654.39158439424,220855.67267135836,315.0
2023-07-25 09:48:00,220805.3523996173,221207.9145735455,220704.71185613528,221157.5943018045,261.0
2023-07-25 09:51:00,221157.5943018045,223120.08489970447,221157.5943018045,222013.03892140192,2385.0
2023-07-25 09:54:00,222013.03892140192,222163.999736625,221711.11729095576,221862.07810617884,595.0
2023-07-25 09:57:00,221862.07810617884,221912.39837791983,221560.15647573269,221912.39837791983,299.0
2023-07-25 10:00:00,221912.39837791983,222868.48354099932,221811.75783443783,222465.92136707116,625.0
2023-07-25 10:03:00,222516.24163881215,224378.0916932301,222365.2808235891,224227.130878007,3144.0
2023-07-25 10:06:00,224227.130878007,224277.45114974803,223422.00653015063,223874.88897581983,1180.0
2023-07-25 10:09:00,223824.5687040788,224680.01332367625,223371.6862584096,224428.4119649711,1142.0
2023-07-25 10:12:00,224478.73223671212,224931.61468238136,223874.88897581983,224428.4119649711,1321.0
2023-07-25 10:15:00,224478.73223671212,225233.53631282752,224277.45114974803,224981.9349541224,700.0
2023-07-25 10:30:00,225132.89576934543,227045.0660955044,225132.89576934543,226441.2228346121,2867.0
2023-07-25 10:33:00,226390.90256287108,226944.42555202235,226290.26201938905,226441.2228346121,1408.0
2023-07-25 10:36:00,226541.86337809416,226642.50392157625,226290.26201938905,226390.90256287108,621.0
2023-07-25 10:39:00,226390.90256287108,226390.90256287108,225334.17685630955,226038.6606606839,1535.0
2023-07-25 10:42:00,226038.6606606839,226038.6606606839,225082.57549760444,225434.8173997916,1064.0
2023-07-25 10:45:00,225434.8173997916,225434.8173997916,223975.5295193019,224881.29441064037,2048.0
2023-07-25 10:48:00,224830.9741388993,224830.9741388993,223975.5295193019,224327.77142148907,904.0
2023-07-25 10:51:00,224327.77142148907,225434.8173997916,224277.45114974803,225434.8173997916,635.0
2023-07-25 10:54:00,225434.8173997916,225837.3795737198,224830.9741388993,224881.29441064037,601.0
2023-07-25 10:57:00,224931.61468238136,225535.45794327365,224881.29441064037,225183.21604108647,528.0
2023-07-25 11:00:00,225183.21604108647,225535.45794327365,225082.57549760444,225183.21604108647,312.0
2023-07-25 11:03:00,225183.21604108647,225233.53631282752,224327.77142148907,224378.0916932301,491.0
2023-07-25 11:06:00,224378.0916932301,224931.61468238136,224327.77142148907,224680.01332367625,486.0
2023-07-25 11:09:00,224730.3335954173,224830.9741388993,223723.9281605968,224176.810606266,566.0
2023-07-25 11:12:00,224227.130878007,224881.29441064037,224227.130878007,224730.3335954173,441.0
2023-07-25 11:15:00,224730.3335954173,225082.57549760444,224629.6930519352,224730.3335954173,313.0
2023-07-25 11:18:00,224730.3335954173,225384.4971280506,224680.01332367625,225032.25522586345,471.0
2023-07-25 11:21:00,225082.57549760444,225736.73903023775,225032.25522586345,225736.73903023775,468.0
2023-07-25 11:24:00,225736.73903023775,225736.73903023775,224327.77142148907,224629.6930519352,763.0
2023-07-25 11:27:00,224629.6930519352,224931.61468238136,224529.0525084532,224780.65386715828,279.0
2023-07-25 11:30:00,224730.3335954173,224830.9741388993,224428.4119649711,224629.6930519352,172.0
2023-07-25 13:30:00,224579.3727801942,225032.25522586345,224478.73223671212,224730.3335954173,285.0
2023-07-25 13:33:00,224730.3335954173,224881.29441064037,224378.0916932301,224730.3335954173,405.0
2023-07-25 13:36:00,224881.29441064037,224881.29441064037,224428.4119649711,224629.6930519352,284.0
2023-07-25 13:39:00,224629.6930519352,224730.3335954173,224478.73223671212,224478.73223671212,229.0
2023-07-25 13:42:00,224478.73223671212,225283.8565845685,224227.130878007,224981.9349541224,624.0
2023-07-25 13:45:00,224981.9349541224,225082.57549760444,224629.6930519352,224881.29441064037,501.0
2023-07-25 13:48:00,224931.61468238136,225384.4971280506,224881.29441064037,225183.21604108647,594.0
2023-07-25 13:51:00,225233.53631282752,225736.73903023775,225082.57549760444,225384.4971280506,744.0
2023-07-25 13:54:00,225384.4971280506,225535.45794327365,225132.89576934543,225535.45794327365,363.0
2023-07-25 13:57:00,225535.45794327365,225585.7782150147,224981.9349541224,225233.53631282752,415.0
2023-07-25 14:00:00,225233.53631282752,225384.4971280506,225032.25522586345,225334.17685630955,231.0
2023-07-25 14:03:00,225283.8565845685,225283.8565845685,224680.01332367625,224931.61468238136,527.0
2023-07-25 14:06:00,224981.9349541224,224981.9349541224,224680.01332367625,224780.65386715828,228.0
2023-07-25 14:09:00,224780.65386715828,224931.61468238136,224680.01332367625,224780.65386715828,206.0
2023-07-25 14:12:00,224780.65386715828,225283.8565845685,224730.3335954173,225082.57549760444,291.0
2023-07-25 14:15:00,225082.57549760444,225334.17685630955,225082.57549760444,225183.21604108647,219.0
2023-07-25 14:18:00,225233.53631282752,225736.73903023775,225032.25522586345,225384.4971280506,609.0
2023-07-25 14:21:00,225384.4971280506,225938.02011720187,225384.4971280506,225686.41875849676,781.0
2023-07-25 14:24:00,225736.73903023775,226189.62147590696,225434.8173997916,226038.6606606839,739.0
2023-07-25 14:27:00,226088.9809324249,226894.1052802813,226038.6606606839,226592.1836498352,1645.0
2023-07-25 14:30:00,226592.1836498352,226944.42555202235,226541.86337809416,226692.82419331724,849.0
2023-07-25 14:33:00,226692.82419331724,227296.66745420956,226592.1836498352,226944.42555202235,999.0
2023-07-25 14:36:00,226944.42555202235,227346.98772595052,226894.1052802813,227246.3471824685,1961.0
2023-07-25 14:39:00,227296.66745420956,227346.98772595052,227246.3471824685,227346.98772595052,358.0
2023-07-25 14:42:00,227346.98772595052,227346.98772595052,227346.98772595052,227346.98772595052,46.0
2023-07-25 14:45:00,227346.98772595052,227346.98772595052,227346.98772595052,227346.98772595052,35.0
2023-07-25 14:48:00,227346.98772595052,227346.98772595052,227346.98772595052,227346.98772595052,26.0
2023-07-25 14:51:00,227346.98772595052,227346.98772595052,227346.98772595052,227346.98772595052,12.0
2023-07-25 14:54:00,227346.98772595052,227346.98772595052,227346.98772595052,227346.98772595052,83.0
2023-07-25 14:57:00,227346.98772595052,227346.98772595052,227346.98772595052,227346.98772595052,87.0
2023-07-25 15:00:00,227346.98772595052,227346.98772595052,227346.98772595052,227346.98772595052,114.0
2023-07-26 09:00:00,224860.6908348094,228490.68429587552,224860.6908348094,226302.74303167127,3437.0
2023-07-26 09:03:00,226352.4689694941,230479.72180878848,226253.01709384844,230131.6402440287,3382.0
2023-07-26 09:06:00,230081.91430620587,232120.67775694167,229534.9289901548,230927.2552491939,3823.0
2023-07-26 09:09:00,230976.9811870167,232070.95181911884,230181.36618185157,230429.99587096565,2642.0
2023-07-26 09:12:00,230429.99587096565,231523.9665030678,230280.8180574972,230976.9811870167,1229.0
2023-07-26 09:15:00,230976.9811870167,230976.9811870167,229833.28461709176,230330.54399532,1291.0
2023-07-26 09:18:00,230280.8180574972,230927.2552491939,230280.8180574972,230778.07743572543,642.0
2023-07-26 09:21:00,230678.62556007976,231921.7740056504,230579.1736844341,231673.14431653623,1260.0
2023-07-26 09:24:00,231673.14431653623,233662.1818294492,231573.6924408906,232767.1149486384,1983.0
2023-07-26 09:27:00,232667.66307299276,234656.70058590567,232667.66307299276,233960.5374563861,2197.0
2023-07-26 09:30:00,233960.5374563861,233960.5374563861,233214.64838904375,233960.5374563861,1289.0
2023-07-26 09:33:00,234010.26339420897,235303.1377776024,233612.4558916264,234209.16714550025,1454.0
2023-07-26 09:36:00,234308.61902114592,238236.968109149,233960.5374563861,237093.27153922405,2738.0
2023-07-26 09:39:00,237192.7234148697,239132.03498995985,236794.9159122871,237491.07904180663,2767.0
2023-07-26 09:42:00,237441.3531039838,237640.2568552751,234457.7968346144,234855.60433719697,2816.0
2023-07-26 09:45:00,234855.60433719697,235601.49340453933,231971.4999434732,232866.566824284,3428.0
2023-07-26 09:48:00,232717.38901081556,233264.3743268666,232369.30744605575,233164.92245122092,1556.0
2023-07-26 09:51:00,233214.64838904375,234308.61902114592,232617.9371351699,233164.92245122092,1935.0
2023-07-26 09:54:00,233115.1965133981,233811.35964291767,233015.74463775248,233413.5521403351,677.0
2023-07-26 09:57:00,233413.5521403351,233612.4558916264,232568.2111973471,233065.4705755753,845.0
2023-07-26 10:00:00,233015.74463775248,233413.5521403351,232717.38901081556,232816.8408864612,775.0
2023-07-26 10:03:00,232767.1149486384,232916.29276210684,228291.78054458424,229684.1068036233,4442.0
2023-07-26 10:06:00,229634.3808658005,230728.3514979026,228838.7658606353,229286.2993010407,2451.0
2023-07-26 10:09:00,229385.75117668635,230181.36618185157,228739.31398498965,229733.83274144607,1398.0
2023-07-26 10:12:00,229733.83274144607,230429.99587096565,229534.9289901548,230081.91430620587,1236.0
2023-07-26 10:15:00,229733.83274144607,230131.6402440287,229733.83274144607,229932.7364927374,253.0
2023-07-26 10:30:00,229932.7364927374,232518.48525952423,229833.28461709176,231971.4999434732,1661.0
2023-07-26 10:33:00,231921.7740056504,232269.85557041012,230877.52931137104,231126.1590004852,1100.0
2023-07-26 10:36:00,231126.1590004852,231474.24056524492,229932.7364927374,230380.2699331428,736.0
2023-07-26 10:39:00,230330.54399532,230330.54399532,226650.82459643105,228043.1508554701,3826.0
2023-07-26 10:42:00,228142.60273111577,228440.9583580527,227595.61741506468,227943.6989798245,1418.0
2023-07-26 10:45:00,227893.97304200163,228490.68429587552,227545.89147724188,228440.9583580527,767.0
2023-07-26 10:48:00,228590.1361715212,230330.54399532,228291.78054458424,228689.5880471668,1700.0
2023-07-26 10:51:00,228739.31398498965,230032.18836838307,228540.41023369835,229236.57336321787,905.0
2023-07-26 10:54:00,229186.84742539504,229733.83274144607,228391.23242022988,228689.5880471668,734.0
2023-07-26 10:57:00,228689.5880471668,229435.4771145092,228590.1361715212,229336.0252388635,404.0
2023-07-26 11:00:00,229385.75117668635,229634.3808658005,227794.521166356,228341.50648240704,727.0
2023-07-26 11:03:00,228490.68429587552,229186.84742539504,228341.50648240704,228639.862109344,433.0
2023-07-26 11:06:00,228590.1361715212,228689.5880471668,228043.1508554701,228440.9583580527,351.0
2023-07-26 11:09:00,228490.68429587552,229634.3808658005,228440.9583580527,228987.94367410376,704.0
2023-07-26 11:12:00,228987.94367410376,229634.3808658005,228888.4917984581,229236.57336321787,442.0
2023-07-26 11:15:00,229236.57336321787,229385.75117668635,228391.23242022988,228391.23242022988,444.0
2023-07-26 11:18:00,228391.23242022988,228987.94367410376,228291.78054458424,228739.31398498965,291.0
2023-07-26 11:21:00,228838.7658606353,229435.4771145092,228440.9583580527,229137.12148757224,406.0
2023-07-26 11:24:00,228888.4917984581,228987.94367410376,221827.40862761711,222921.37925971925,3857.0
2023-07-26 11:27:00,222971.10519754209,225059.59458610063,222374.3939436682,224015.3498918214,2423.0
2023-07-26 11:30:00,223965.62395399853,225109.3205239235,223965.62395399853,224711.5130213409,546.0
2023-07-26 13:30:00,224612.06114569528,225706.03177779735,224363.43145658117,225606.57990215172,829.0
2023-07-26 13:33:00,225606.57990215172,227496.16553941905,225159.04646174636,227346.98772595057,1413.0
2023-07-26 13:36:00,227346.98772595057,227346.98772595057,225954.6614669115,226004.38740473436,1084.0
2023-07-26 13:39:00,226004.38740473436,227098.3580368365,225059.59458610063,226054.1133425572,1356.0
2023-07-26 13:42:00,226054.1133425572,226302.74303167127,225855.20959126583,226054.1133425572,345.0
2023-07-26 13:45:00,226004.38740473436,226949.180223368,225855.20959126583,226054.1133425572,694.0
2023-07-26 13:48:00,226054.1133425572,226153.5652182028,224910.4167726322,225755.75771562025,863.0
2023-07-26 13:51:00,225805.48365344305,225954.6614669115,225258.498337392,225755.75771562025,304.0
2023-07-26 13:54:00,225706.03177779735,225706.03177779735,224363.43145658117,224512.6092700496,919.0
2023-07-26 13:57:00,224612.06114569528,225159.04646174636,224562.33520787244,224960.14271045505,565.0
2023-07-26 14:00:00,225009.86864827783,225208.77239956916,224661.78708351808,224810.96489698652,338.0
2023-07-26 14:03:00,224960.14271045505,225556.8539643289,224810.96489698652,225258.498337392,460.0
2023-07-26 14:06:00,225159.04646174636,225457.40208868327,224860.6908348094,225308.2242752148,417.0
2023-07-26 14:09:00,225308.2242752148,226601.0986586082,225159.04646174636,226253.01709384844,932.0
2023-07-26 14:12:00,226253.01709384844,226700.55053425385,226054.1133425572,226402.1949073169,663.0
2023-07-26 14:15:00,226352.4689694941,226352.4689694941,225805.48365344305,226153.5652182028,448.0
2023-07-26 14:18:00,226103.83928038,226451.9208451397,225904.9355290887,226103.83928038,411.0
2023-07-26 14:21:00,226054.1133425572,226253.01709384844,224512.6092700496,225059.59458610063,822.0
2023-07-26 14:24:00,225159.04646174636,226103.83928038,224960.14271045505,225656.30583997452,726.0
2023-07-26 14:27:00,225656.30583997452,225904.9355290887,225258.498337392,225706.03177779735,331.0
2023-07-26 14:30:00,225606.57990215172,226153.5652182028,225407.67615086044,225755.75771562025,360.0
2023-07-26 14:33:00,225706.03177779735,225904.9355290887,225656.30583997452,225656.30583997452,201.0
